sign_id,grapheme_id,mdc,Unicode,ht_local_path,schriftart,text,datierung,datierung_href,in_text_selection
552,302,D17,𓂇,svgs/ht/ht_552.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/767,FALSE
553,125,D20,𓂊,svgs/ht/ht_553.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/767,FALSE
554,137,D21,𓂋,svgs/ht/ht_554.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
555,137,D21,𓂋,svgs/ht/ht_555.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
556,137,D21,𓂋,svgs/ht/ht_556.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
557,137,D21,𓂋,svgs/ht/ht_557.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
558,143,D26,𓂐,svgs/ht/ht_558.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3049","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/185,FALSE
559,144,D28,𓂓,svgs/ht/ht_559.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
560,145,D32,𓂘,svgs/ht/ht_560.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
561,145,D32,𓂘,svgs/ht/ht_561.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
562,145,D32,𓂘,svgs/ht/ht_562.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
565,148,D34,𓂚,svgs/ht/ht_565.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
566,147,D35,𓂜,svgs/ht/ht_566.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
567,151,D36,𓂝,svgs/ht/ht_567.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
568,151,D36,𓂝,svgs/ht/ht_568.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
569,151,D36,𓂝,svgs/ht/ht_569.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
570,154,D37,𓂞,svgs/ht/ht_570.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
571,154,D37,𓂞,svgs/ht/ht_571.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
572,156,D39,𓂠,svgs/ht/ht_572.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
573,159,D40,𓂡,svgs/ht/ht_573.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
575,158,D43,𓂤,svgs/ht/ht_575.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/767,FALSE
576,153,D41,𓂢,svgs/ht/ht_576.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3049","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/185,FALSE
577,158,D43,𓂤,svgs/ht/ht_577.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
578,150,D45,𓂦,svgs/ht/ht_578.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/767,FALSE
579,150,D45,𓂦,svgs/ht/ht_579.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
580,161,D46,𓂧,svgs/ht/ht_580.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
581,161,D46,𓂧,svgs/ht/ht_581.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
582,161,D46,𓂧,svgs/ht/ht_582.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
583,1457,B56,B56,svgs/ht/ht_583.svg,Hieratisch,"Kairo, Ägyptisches Museum, CG 58069","Zweite Zwischenzeit, 13. Dynastie, Chendjer Userkare – Zweite Zwischenzeit, 13. Dynastie, Sobekhotep III.",https://aku-pal.uni-mainz.de/datings/49,TRUE
584,1600,B53,B53,svgs/ht/ht_584.svg,Hieratisch,"Kairo, Ägyptisches Museum, CG 58043","Altes Reich, 6. Dynastie, Pepi I.",https://aku-pal.uni-mainz.de/datings/144,FALSE
585,60,B7C,B7C,svgs/ht/ht_585.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3022 New York City, Pierpont Morgan Library, Amh. Egy. Pap. 4","Mittleres Reich, 12. Dynastie, Amenemhet III.",https://aku-pal.uni-mainz.de/datings/115,TRUE
586,1457,B56,B56,svgs/ht/ht_586.svg,Hieratisch,P. Berl Da,Mittleres Reich,https://aku-pal.uni-mainz.de/datings/289,FALSE
587,163,D50,𓂭,svgs/ht/ht_587.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
589,164,D51,𓂷,svgs/ht/ht_589.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
590,164,D51,𓂷,svgs/ht/ht_590.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
591,164,D51,𓂷,svgs/ht/ht_591.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
592,166,D52,𓂸,svgs/ht/ht_592.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3014 + P. 3053","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/88,FALSE
593,167,D53,𓂺,svgs/ht/ht_593.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
594,167,D53,𓂺,svgs/ht/ht_594.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
595,169,D54,𓂻,svgs/ht/ht_595.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
596,169,D54,𓂻,svgs/ht/ht_596.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
597,169,D54,𓂻,svgs/ht/ht_597.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
598,170,D55,𓂽,svgs/ht/ht_598.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
600,172,D57,𓂿,svgs/ht/ht_600.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3048 ro","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/767,FALSE
601,173,D58,𓃀,svgs/ht/ht_601.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3055","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/766,FALSE
602,173,D58,𓃀,svgs/ht/ht_602.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
603,173,D58,𓃀,svgs/ht/ht_603.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3056","Dritte Zwischenzeit, 22.–23. Dynastie",https://aku-pal.uni-mainz.de/datings/768,FALSE
605,125,D20,𓂊,svgs/ht/ht_605.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
606,137,D21,𓂋,svgs/ht/ht_606.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
607,137,D21,𓂋,svgs/ht/ht_607.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
608,137,D21,𓂋,svgs/ht/ht_608.svg,Hieratisch,"Paris, Musée du Louvre, N 815","Spätzeit, 26. Dynastie, Apries Haaibre, Regierungsjahr 1, Monat 2, Jahreszeit pr.t",https://aku-pal.uni-mainz.de/datings/90,FALSE
609,137,D21,𓂋,svgs/ht/ht_609.svg,Hieratisch,"Paris, Musée du Louvre, N 815","Spätzeit, 26. Dynastie, Apries Haaibre, Regierungsjahr 1, Monat 2, Jahreszeit pr.t",https://aku-pal.uni-mainz.de/datings/90,FALSE
610,151,D36,𓂝,svgs/ht/ht_610.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
611,151,D36,𓂝,svgs/ht/ht_611.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
612,159,D40,𓂡,svgs/ht/ht_612.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
613,161,D46,𓂧,svgs/ht/ht_613.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
614,173,D58,𓃀,svgs/ht/ht_614.svg,Hieratisch,"D. Amasis, Jahr 5","Spätzeit, 26. Dynastie, Amasis Chenemibre, Regierungsjahr 5, Monat 4, Jahreszeit pr.t, Tag 11",https://aku-pal.uni-mainz.de/datings/89,FALSE
615,173,D58,𓃀,svgs/ht/ht_615.svg,Hieratisch,"Paris, Musée du Louvre, N 815","Spätzeit, 26. Dynastie, Apries Haaibre, Regierungsjahr 1, Monat 2, Jahreszeit pr.t",https://aku-pal.uni-mainz.de/datings/90,FALSE
621,123,D1,𓁶,svgs/ht/ht_621.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
622,124,D2,𓁷,svgs/ht/ht_622.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
623,124,D2,𓁷,svgs/ht/ht_623.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
624,124,D2,𓁷,svgs/ht/ht_624.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
625,128,D4,𓁹,svgs/ht/ht_625.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
626,128,D4,𓁹,svgs/ht/ht_626.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
627,137,D21,𓂋,svgs/ht/ht_627.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
628,137,D21,𓂋,svgs/ht/ht_628.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
629,137,D21,𓂋,svgs/ht/ht_629.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
630,137,D21,𓂋,svgs/ht/ht_630.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
631,145,D32,𓂘,svgs/ht/ht_631.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
632,147,D35,𓂜,svgs/ht/ht_632.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
633,151,D36,𓂝,svgs/ht/ht_633.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
634,151,D36,𓂝,svgs/ht/ht_634.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
635,151,D36,𓂝,svgs/ht/ht_635.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
636,154,D37,𓂞,svgs/ht/ht_636.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
637,154,D37,𓂞,svgs/ht/ht_637.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
638,159,D40,𓂡,svgs/ht/ht_638.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
639,158,D43,𓂤,svgs/ht/ht_639.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
640,161,D46,𓂧,svgs/ht/ht_640.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
641,161,D46,𓂧,svgs/ht/ht_641.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
642,167,D53,𓂺,svgs/ht/ht_642.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
643,169,D54,𓂻,svgs/ht/ht_643.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
644,169,D54,𓂻,svgs/ht/ht_644.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
645,171,D56,𓂾,svgs/ht/ht_645.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
646,173,D58,𓃀,svgs/ht/ht_646.svg,Hieratisch,"Manchester, John Rylands Library, Dem. 9","Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 9, Phamenoth",https://aku-pal.uni-mainz.de/datings/91,FALSE
648,168,F181,F181,svgs/ht/ht_648.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
651,126,D3,𓁸,svgs/ht/ht_651.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
652,123,D1,𓁶,svgs/ht/ht_652.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
653,124,D2,𓁷,svgs/ht/ht_653.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
654,124,D2,𓁷,svgs/ht/ht_654.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
655,128,D4,𓁹,svgs/ht/ht_655.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
656,128,D4,𓁹,svgs/ht/ht_656.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
657,130,D6,𓁻,svgs/ht/ht_657.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
658,1292,D143,D143,svgs/ht/ht_658.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
659,133,D10,𓂀,svgs/ht/ht_659.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
660,135,D12,𓂂,svgs/ht/ht_660.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3073 London, British Museum, EA 10265 + EA 10266 New York City, Pierpont Morgan Library, Amherst 41","Griechisch-römische Zeit, Ptolemäerzeit",https://aku-pal.uni-mainz.de/datings/92,FALSE
