text,aku_text_id,aku_url,n_signs,genre,textinhalt_raw,datierung,epoche,date_start,date_end,date_mid,register,notes
D. Assiut N13.1 TAN2,5000672,https://aku-pal.uni-mainz.de/texts/5000672,7,Besuchertext,Besuchertext (Scribe Khaemwaset),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Turin, Museo Egizio, CGT 57204",139026,https://aku-pal.uni-mainz.de/texts/139026,7,Administrativer Text,Administrativer Text (Events),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 27, Monat 1, Jahreszeit pr.t, Tag 24",Neues Reich,-1158,-1157,-1158,,
"Turin, Museo Egizio, CGT 57256",139052,https://aku-pal.uni-mainz.de/texts/139052,7,Administrativer Text,Administrativer Text (Name stone),"Neues Reich, 20. Dynastie",Neues Reich,-1186,-1069,-1128,,
"Albany (NY), Albany Institute of History & Art, 1900.3.1 Kairo, Ägyptisches Museum, JE 95649 + JE 95714 Marseille, Musée d'Archéologie Mediterranéenne, 291 + 91 / 2 / 1",57694,https://aku-pal.uni-mainz.de/texts/57694,7,Totenbuch,Totenbuch,"Spätzeit, 26. Dynastie",Spätzeit,-664,-525,-594,,
"Turin, Museo Egizio, CGT 54003",5000050,https://aku-pal.uni-mainz.de/texts/5000050,7,Magischer Text,Magischer Text,"Mittleres Reich, 11. Dynastie (nach der Reichseinigung) – Mittleres Reich, 12. Dynastie",Mittleres Reich,-2055,-1773,-1914,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 14614",140004,https://aku-pal.uni-mainz.de/texts/140004,7,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (grain)),"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57003 vo",5000742,https://aku-pal.uni-mainz.de/texts/5000742,7,Hymnus im Götterkult,Hymnus im Götterkult,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Leipzig, Ägyptisches Museum der Universität Leipzig – Georg Steindorff, 1926",5000961,https://aku-pal.uni-mainz.de/texts/5000961,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. SMDAN,5000973,https://aku-pal.uni-mainz.de/texts/5000973,7,Kemit,Kemit,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Turin, Museo Egizio, CGT 57054",5000989,https://aku-pal.uni-mainz.de/texts/5000989,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57286",5000991,https://aku-pal.uni-mainz.de/texts/5000991,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Turin, Museo Egizio, CGT 57553",5001000,https://aku-pal.uni-mainz.de/texts/5001000,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2546",5001017,https://aku-pal.uni-mainz.de/texts/5001017,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2547",5001024,https://aku-pal.uni-mainz.de/texts/5001024,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2563",5001028,https://aku-pal.uni-mainz.de/texts/5001028,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 50",5001087,https://aku-pal.uni-mainz.de/texts/5001087,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 13",5001101,https://aku-pal.uni-mainz.de/texts/5001101,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 32",5001113,https://aku-pal.uni-mainz.de/texts/5001113,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 40",5001122,https://aku-pal.uni-mainz.de/texts/5001122,7,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Florenz, Museo Egizio, 7138",5001170,https://aku-pal.uni-mainz.de/texts/5001170,7,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Berkeley (CA), University of California - Bancroft Library, P.Hearst.0001",5000269,https://aku-pal.uni-mainz.de/texts/5000269,6,Medizinischer Text,Medizinischer Text,"Mittleres Reich, 11. Dynastie (nach der Reichseinigung) – Zweite Zwischenzeit",Mittleres Reich,-2055,-1550,-1802,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 11292",5000098,https://aku-pal.uni-mainz.de/texts/5000098,6,Materialliste,Materialliste,"Neues Reich, 18. Dynastie, Thutmosis III., Jahreszeit pr.t",Neues Reich,-1479,-1425,-1452,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10498",5000325,https://aku-pal.uni-mainz.de/texts/5000325,6,Rechnung,Rechnung,"Neues Reich, 18. Dynastie, Amenhotep III. – Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton",Neues Reich,-1390,-1336,-1363,,
"Paris, Musée du Louvre, E 4892",5000415,https://aku-pal.uni-mainz.de/texts/5000415,6,Erzählung,Erzählung (Battle of Kadesh),"Neues Reich, 19. Dynastie, Merenptah – Neues Reich, 19. Dynastie, Sethos II.",Neues Reich,-1213,-1194,-1204,,
"London, Petrie Museum of Egyptian Archaeology, 32170",5000315,https://aku-pal.uni-mainz.de/texts/5000315,6,Rechnung,Rechnung,"Mittleres Reich, 12. Dynastie, Amenemhet III. – Mittleres Reich, 12. Dynastie, Nefrusobek Kasobekre",Mittleres Reich,-1831,-1773,-1802,,
"Leiden, Rijksmuseum van Oudheden, AMS 26 a",5000419,https://aku-pal.uni-mainz.de/texts/5000419,6,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 19. Dynastie",Neues Reich,-1295,-1186,-1240,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 15726",5000431,https://aku-pal.uni-mainz.de/texts/5000431,6,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 5. Dynastie, Neferirkare I.",Altes Reich,-2475,-2455,-2465,,
P. Strasbourg Bc,5000648,https://aku-pal.uni-mainz.de/texts/5000648,6,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
"London, British Museum, EA 30840",5000140,https://aku-pal.uni-mainz.de/texts/5000140,6,Sargtexte,Sargtexte,"Mittleres Reich, 12. Dynastie, Sesostris II. – Mittleres Reich, 12. Dynastie, Sesostris III.",Mittleres Reich,-1877,-1831,-1854,,
"Turin, Museo Egizio, CGT 57206",139027,https://aku-pal.uni-mainz.de/texts/139027,6,Administrativer Text,Administrativer Text (Name stone),"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
D. Assiut N13.1 TBS4,5000679,https://aku-pal.uni-mainz.de/texts/5000679,6,Opferformel ḥtp-ḏı͗-nsw.t,Opferformel ḥtp-ḏı͗-nsw.t (Scribe Men to Upuaut),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TS48,5000721,https://aku-pal.uni-mainz.de/texts/5000721,6,Namensvermerk,Namensvermerk (Nefer (?)),"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, SA 357",137710,https://aku-pal.uni-mainz.de/texts/137710,6,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (fish)),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 30, Monat 1, Jahreszeit šm.w, Tag 2 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 30, Monat 1, Jahreszeit šm.w, Tag 14",Neues Reich,-1155,-1154,-1154,,
"Leiden, Rijksmuseum van Oudheden, H** 25",5000959,https://aku-pal.uni-mainz.de/texts/5000959,6,Nicht spezifizierter Funerärer Text,Nicht spezifizierter Funerärer Text (Totenschein),"Altes Reich, 4. Dynastie",Altes Reich,-2613,-2494,-2554,,
"Kairo, Institut français d’archéologie orientale, 2586",5001035,https://aku-pal.uni-mainz.de/texts/5001035,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2590",5001037,https://aku-pal.uni-mainz.de/texts/5001037,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. Deir el-Bahri T3.L12,5001072,https://aku-pal.uni-mainz.de/texts/5001072,6,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Kairo, Institut français d’archéologie orientale, OL 20",5001097,https://aku-pal.uni-mainz.de/texts/5001097,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 29",5001111,https://aku-pal.uni-mainz.de/texts/5001111,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 43",5001123,https://aku-pal.uni-mainz.de/texts/5001123,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. DEM_2018_M25_038,5001127,https://aku-pal.uni-mainz.de/texts/5001127,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. DEM_2019_M25_122,5001128,https://aku-pal.uni-mainz.de/texts/5001128,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. DEM_2019_M25_125,5001138,https://aku-pal.uni-mainz.de/texts/5001138,6,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
Beit Khallaf K1.3,5001210,https://aku-pal.uni-mainz.de/texts/5001210,6,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 3. Dynastie, Djoser (Netjerichet)",Altes Reich,-2667,-2648,-2658,,
Beit Khallaf K1.1,5001211,https://aku-pal.uni-mainz.de/texts/5001211,6,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 3. Dynastie, Djoser (Netjerichet) – Altes Reich, 3. Dynastie, Nebka (Sanacht)",Altes Reich,-2667,-2667,-2667,,
Beit Khallaf K5.16,5001217,https://aku-pal.uni-mainz.de/texts/5001217,6,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 3. Dynastie, Djoser (Netjerichet) – Altes Reich, 3. Dynastie, Nebka (Sanacht)",Altes Reich,-2667,-2667,-2667,,
"New York City, Metropolitan Museum of Art, 22.3.521",5000021,https://aku-pal.uni-mainz.de/texts/5000021,6,Rechnung,Rechnung,"Mittleres Reich, 12. Dynastie, Sesostris I.",Mittleres Reich,-1956,-1911,-1934,,
"London, Petrie Museum of Egyptian Archaeology, UC 32179",5000286,https://aku-pal.uni-mainz.de/texts/5000286,5,Rechnung,Rechnung,"Mittleres Reich, 12. Dynastie, Amenemhet III., Regierungsjahr 1",Mittleres Reich,-1831,-1830,-1830,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, 54",5000306,https://aku-pal.uni-mainz.de/texts/5000306,5,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Hatnub 6,5000362,https://aku-pal.uni-mainz.de/texts/5000362,5,Biographischer Text,Biographischer Text,"Altes Reich, 6. Dynastie, Pepi II.",Altes Reich,-2278,-2184,-2231,,
D. Hatnub 18,5000364,https://aku-pal.uni-mainz.de/texts/5000364,5,Biographischer Text,Biographischer Text,"Erste Zwischenzeit, 9./10. Dynastie, Nehri I. (Nomarch), Regierungsjahr 5",Erste Zwischenzeit,-2160,-2025,-2092,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, 52",5000650,https://aku-pal.uni-mainz.de/texts/5000650,5,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
"Turin, Museo Egizio, CGT 57034",138925,https://aku-pal.uni-mainz.de/texts/138925,5,Administrativer Text,"Administrativer Text (Account of materials, Events)","Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 22, Monat 2, Jahreszeit šm.w, Tag 4 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 22, Monat 2, Jahreszeit šm.w, Tag 28",Neues Reich,-1163,-1162,-1162,,
D. Abusir Steinmetzaufschrift,5000434,https://aku-pal.uni-mainz.de/texts/5000434,5,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 5. Dynastie",Altes Reich,-2494,-2345,-2420,,
"London, British Museum, EA 10102",381249,https://aku-pal.uni-mainz.de/texts/381249,5,Brief,Brief (an einen Lebenden),"Neues Reich, 18. Dynastie, Thutmosis III.",Neues Reich,-1479,-1425,-1452,,
D. Assiut N13.1 TN29,5000493,https://aku-pal.uni-mainz.de/texts/5000493,5,Signatur,"Signatur (Scribe Men, signature in drawing of a lion)","Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TN23,5000511,https://aku-pal.uni-mainz.de/texts/5000511,5,Besuchertext,Besuchertext,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TN24,5000512,https://aku-pal.uni-mainz.de/texts/5000512,5,Lehre,Lehre (Amenemhet),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TN26,5000513,https://aku-pal.uni-mainz.de/texts/5000513,5,Besuchertext,Besuchertext (Scribe Khaemwaset),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Hatnub 11,5000570,https://aku-pal.uni-mainz.de/texts/5000570,5,Nichtköniglicher Historischer Text,Nichtköniglicher Historischer Text,"Erste Zwischenzeit, 9./10. Dynastie, Ahanacht (Nomarch), Regierungsjahr 30",Erste Zwischenzeit,-2160,-1650,-1905,,
P. Abusir Berlin 7/D,5000592,https://aku-pal.uni-mainz.de/texts/5000592,5,Administrativer Text,Administrativer Text,"Altes Reich, 5. Dynastie, Djedkare",Altes Reich,-2414,-2375,-2394,,
"Turin, Museo Egizio, CGT 57015",138910,https://aku-pal.uni-mainz.de/texts/138910,5,Administrativer Text,Administrativer Text (Name stone),"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
D. Assiut N13.1 TAN1,5000671,https://aku-pal.uni-mainz.de/texts/5000671,5,nicht spezifiziert,nicht spezifiziert (praise to Hapi(?)),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TBN1,5000684,https://aku-pal.uni-mainz.de/texts/5000684,5,Lehre,"Lehre (Kairsu, loyalistic)","Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 9901",136285,https://aku-pal.uni-mainz.de/texts/136285,5,Namenliste/Onomasticon,Namenliste/Onomasticon,"Neues Reich, 20. Dynastie",Neues Reich,-1186,-1069,-1128,,
D. Assiut N13.1 TS47,5000720,https://aku-pal.uni-mainz.de/texts/5000720,5,Namensvermerk,Namensvermerk,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
D. Assiut N13.1 TW34,5000730,https://aku-pal.uni-mainz.de/texts/5000730,5,nicht spezifiziert,nicht spezifiziert (name mentioned: son of Nebnefer),Neues Reich,Neues Reich,-1550,-1069,-1310,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3013 A-B",134391,https://aku-pal.uni-mainz.de/texts/134391,5,Totenbuch,Totenbuch,"Dritte Zwischenzeit, 21. Dynastie – Dritte Zwischenzeit, 22.–23. Dynastie",Dritte Zwischenzeit,-1069,-715,-892,,
"Turin, Museo Egizio, CGT 57125",138983,https://aku-pal.uni-mainz.de/texts/138983,5,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 20. Dynastie, Ramses III. – Neues Reich, 20. Dynastie, Ramses IV.",Neues Reich,-1184,-1147,-1166,,
"London, British Museum, EA 10471 + EA 10473",133529,https://aku-pal.uni-mainz.de/texts/133529,5,Totenbuch,Totenbuch,"Neues Reich, 18. Dynastie, Aja – Neues Reich, 19. Dynastie, Ramses I.",Neues Reich,-1327,-1294,-1310,,
"London, Petrie Museum of Egyptian Archaeology, UC 31945",5000982,https://aku-pal.uni-mainz.de/texts/5000982,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Chicago, Institute for the Study of Ancient Cultures Museum, E25378",5001006,https://aku-pal.uni-mainz.de/texts/5001006,5,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.456",5001009,https://aku-pal.uni-mainz.de/texts/5001009,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2599",5001063,https://aku-pal.uni-mainz.de/texts/5001063,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2537",5001088,https://aku-pal.uni-mainz.de/texts/5001088,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 47",5001084,https://aku-pal.uni-mainz.de/texts/5001084,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 2",5001096,https://aku-pal.uni-mainz.de/texts/5001096,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 30",5001099,https://aku-pal.uni-mainz.de/texts/5001099,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 12",5001100,https://aku-pal.uni-mainz.de/texts/5001100,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 34",5001115,https://aku-pal.uni-mainz.de/texts/5001115,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 44",5001124,https://aku-pal.uni-mainz.de/texts/5001124,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Cambridge, Fitzwilliam Museum, E.GA.4761.1943",5001132,https://aku-pal.uni-mainz.de/texts/5001132,5,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
Beit Khallaf K2.8,5001215,https://aku-pal.uni-mainz.de/texts/5001215,5,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 3. Dynastie, Djoser (Netjerichet) – Altes Reich, 3. Dynastie, Nebka (Sanacht)",Altes Reich,-2667,-2667,-2667,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, 63",5000305,https://aku-pal.uni-mainz.de/texts/5000305,4,Brief,Brief (an einen Lebenden),"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
"London, Petrie Museum of Egyptian Archaeology, 32157 vo",5000321,https://aku-pal.uni-mainz.de/texts/5000321,4,Erzählung,Erzählung (Tale of Hay),"Mittleres Reich, 12. Dynastie, Amenemhet III. – Mittleres Reich, 12. Dynastie, Nefrusobek Kasobekre",Mittleres Reich,-1831,-1773,-1802,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 15724",5000328,https://aku-pal.uni-mainz.de/texts/5000328,4,Administrativer Text,Administrativer Text,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Abusir 4,5000360,https://aku-pal.uni-mainz.de/texts/5000360,4,Besuchertext,Besuchertext,"Neues Reich, 18. Dynastie, Thutmosis III.",Neues Reich,-1479,-1425,-1452,,
D. Hatnub 27,5000366,https://aku-pal.uni-mainz.de/texts/5000366,4,Biographischer Text,Biographischer Text,"Erste Zwischenzeit, 9./10. Dynastie, Nehri I. (Nomarch), Regierungsjahr 8",Erste Zwischenzeit,-2160,-2025,-2092,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 12346",5000391,https://aku-pal.uni-mainz.de/texts/5000391,4,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 5. Dynastie, Niuserre",Altes Reich,-2445,-2421,-2433,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10494",139300,https://aku-pal.uni-mainz.de/texts/139300,4,Brief,Brief (an einen Lebenden),"Neues Reich, 20. Dynastie, Ramses XI., Regierungsjahr 2",Neues Reich,-1098,-1097,-1098,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10495",5000943,https://aku-pal.uni-mainz.de/texts/5000943,4,Namenliste/Onomasticon,Namenliste/Onomasticon,"Zweite Zwischenzeit, 13. Dynastie",Zweite Zwischenzeit,-1773,-1650,-1712,,
"Chicago, Institute for the Study of Ancient Cultures Museum, E 14059–87",5000544,https://aku-pal.uni-mainz.de/texts/5000544,4,Sargtexte,Sargtexte,"Altes Reich, 6. Dynastie – Erste Zwischenzeit, 11. Dynastie (vor der Reichseinigung)",Altes Reich,-2345,-2055,-2200,,
P. Abusir Kairo kl. Fragmente,5000587,https://aku-pal.uni-mainz.de/texts/5000587,4,Administrativer Text,Administrativer Text,"Altes Reich, 5. Dynastie, Djedkare",Altes Reich,-2414,-2375,-2394,,
