"sign ID","grapheme ID","mdc"
"49617","144","D28"
"49618","240","F35"
"49619","309","I9"
"49620","432","N35"
"49621","432","N35"
"49622","435","O49"
"49623","587","S29"
"49624","666","U36"
"49625","728","X1"
"49626","739","Z1"
"49628","173","D58"
"49629","246","F40"
"49630","251","G1"
"49631","281","G29"
"49632","267","G43"
"49633","435","O49"
"49634","507","Q1"
"49635","728","X1"
"49636","732","X8"
"49638","1","A1"
"49639","267","G43"
"49640","267","G43"
"49641","728","X1"
"49643","43","A24"
"49644","711","W24"
"49646","137","D21"
"49647","153","D41"
"49648","286","G36"
"49649","267","G43"
"49650","695","V28"
"49651","728","X1"
"49652","739","Z1"
"49654","137","D21"
"49655","252","G4"
"49656","309","I9"
"49657","587","S29"
"49658","711","W24"
"49659","1460","Z2"
"49661","251","G1"
"49662","369","M18"
"49663","432","N35"
"49664","435","O49"
"49665","507","Q1"
"49667","265","G17"
"49668","432","N35"
"49669","435","O49"
"49670","723","W19"
"49671","1","A1"
"49672","50","A21"
"49673","128","D4"
"49674","137","D21"
"49675","137","D21"
"49676","339","L4"
"49677","368","M17"
"49678","368","M17"
"49679","368","M17"
"49680","161","D46"
"49681","173","D58"
"49682","381","M36"
"49684","432","N35"
"49685","432","N35"
"49686","432","N35"
"49687","432","N35"
"49688","478","O34"
"49689","746","Aa1"
"49690","137","D21"
"49691","739","Z1"
"49692","734","Y1"
"49693","734","Y1"
"49694","733","Y3"
"49695","732","X8"
"49696","732","X8"
"49697","728","X1"
"49698","728","X1"
"49699","728","X1"
"49700","728","X1"
"49701","723","W19"
"49702","712","W25"
"49703","695","V28"
"49704","684","V13"
"49705","265","G17"
"49706","267","G43"
"49707","748","Aa3"
"49708","1568","A115"
"49709","1568","A115"
"49710","317","I83"
"49711","115","C6"
"49712","13","A32"
"49713","1569","A42"
"49714","552","S47A"
"49715","559","S9"
"49716","559","S9"
"49717","1570","A45A"
"49718","202","E27"
"49720","345","M1"
"49721","1392","M1A"
"49722","345","M1"
"49723","679","V2"
"49724","677","V1"
"49725","1765","Z7"
"49726","160","D49"
"49727","1534","A148"
"49728","1571","A96"
"49729","1560","D29"
"49730","251","G1"
"49731","1572","M16&V12"
"49732","1508","M17-M17"
"49733","1573","M34"
"49734","1573","M34"
"49735","791","N55"
"49736","456","O1"
"49737","1473","O6&A21"
"49738","1574","O36D&A21"
"49739","1574","O36D&A21"
"49740","523","W78A"
"49741","578","S34"
"49742","728","X1"
"49743","790","O84"
"49744","531","R8"
"49745","1738","<0--2>"
"49746","1738","<0--2>"
"49747","1738","<0--2>"
"49748","1575","V24&V12"
"49749","1576","V69"
"49750","153","D41"
"49751","159","D40"
"49752","144","D28"
"49753","145","D32"
"49754","147","D35"
"49755","161","D46"
"49756","169","D54"
"49757","170","D55"
"49758","171","D56"
"49759","173","D58"
"49760","190","E8"
"49761","204","E21"
"49762","154","D37"
"49763","159","D40"
"49764","370","M19"
"49765","370","M19"
"49766","1513","Aa23L"
"49767","1513","Aa23L"
"49768","761","Aa24"
"49769","761","Aa24"
"49770","761","Aa24"
"49771","761","Aa24"
"49772","761","Aa24"
"49773","256","G5"
"49774","260","R13"
"49775","252","G4"
"49777","251","G1"
"49778","253","G14"
"49779","255","G16A"
"49780","255","G16A"
"49781","280","G28"
"49782","265","G17"
"49783","265","G17"
"49784","289","G26"
"49785","1","A1"
"49786","1","A1"
"49787","746","Aa1"
"49788","747","Aa2"
"49789","1650","Aa16"
"49790","765","Aa28"
"49791","765","Aa28"
"49792","123","D1"
"49793","130","D6"
"49795","137","D21"
"49796","137","D21"
"49797","137","D21"
"49798","137","D21"
"49799","144","D28"
"49800","148","D34"
"49801","151","D36"
"49802","154","D37"
"49803","154","D37"
"49804","154","D37"
"49805","159","D40"
"49808","249","F46"
"49809","161","D46"
"49810","161","D46"
"49811","161","D46"
"49812","173","D58"
"49813","173","D58"
"49814","173","D58"
"49815","173","D58"
"49816","191","E34"
"49817","243","F30"
"49818","251","G1"
"49820","746","Aa1"
"49821","137","D21"
"49822","432","N35"
"49823","699","V31"
"49824","728","X1"
"49825","734","Y1"
"49827","746","Aa1"
"49828","309","I9"
"49829","432","N35"
"49830","578","S34"
"49831","645","U7"
"49832","699","V31"
"49834","746","Aa1"
"49835","3","A2"
"49836","746","Aa1"
"49837","137","D21"
"49838","137","D21"
"49839","137","D21"
"49840","137","D21"
"49841","151","D36"
"49842","281","G29"
"49843","920","G30"
"49844","267","G43"
"49845","394","N5"
"49846","468","O28"
"49847","435","O49"
"49848","504","P8"
"49849","699","V31"
"49850","711","W24"
"49851","728","X1"
"49852","734","Y1"
"49853","734","Y1"
"49854","734","Y1"
"49855","251","G1"
"49856","251","G1"
"49857","251","G1"
"49858","265","G17"
"49859","265","G17"
"49860","265","G17"
"49861","265","G17"
"49862","265","G17"
"49863","265","G17"
"49864","287","G37"
"49865","271","G39"
"49867","137","D21"
"49868","728","X1"
"49869","746","Aa1"
"49870","746","Aa1"
"49871","128","D4"
"49872","267","G43"
"49873","368","M17"
"49874","1460","Z2"
"49875","1","A1"
"49876","746","Aa1"
"49877","746","Aa1"
"49878","746","Aa1"
"49879","746","Aa1"
"49880","128","D4"
"49881","137","D21"
"49882","137","D21"
"49883","137","D21"
"49884","137","D21"
"49885","137","D21"
"49886","137","D21"
"49887","153","D41"
"49888","161","D46"
"49889","173","D58"
"49890","246","F40"
"49891","265","G17"
"49892","266","G21"
"49893","267","G43"
"49894","267","G43"
"49895","267","G43"
"49896","309","I9"
"49897","368","M17"
"49898","368","M17"
"49899","368","M17"
"49900","394","N5"
"49901","407","N16"
"49902","432","N35"
"49903","432","N35"
"49904","432","N35"
"49905","432","N35"
"49906","432","N35"
"49907","432","N35"
"49908","468","O28"
"49909","587","S29"
"49910","578","S34"
"49911","578","S34"
"49912","645","U7"
"49913","645","U7"
"49914","658","U28"
"49915","695","V28"
"49916","695","V28"
"49917","698","V30"
"49918","699","V31"
"49919","699","V31"
"49920","699","V31"
"49921","699","V31"
"49922","699","V31"
"49923","723","W19"
"49924","723","W19"
"49925","711","W24"
"49926","728","X1"
"49927","728","X1"
"49928","732","X8"
"49929","734","Y1"
"49930","1460","Z2"
"49931","1460","Z2"
"49932","1460","Z2"
"49933","1","A1"
"49934","191","E34"
"49935","267","G43"
"49936","432","N35"
"49937","1460","Z2"
"49938","143","D26"
"49940","3","A2"
"49941","746","Aa1"
"49942","746","Aa1"
"49943","746","Aa1"
"49944","746","Aa1"
"49945","746","Aa1"
"49946","746","Aa1"
"49947","58","B1"
"49948","775","C11"
"49949","128","D4"
"49950","137","D21"
"49951","137","D21"
"49952","137","D21"
"49953","137","D21"
"49954","137","D21"
"49955","137","D21"
"49956","137","D21"
"49957","137","D21"
"49959","151","D36"
"49960","161","D46"
"49961","173","D58"
"49962","199","E23"
"49963","241","F34"
"49964","240","F35"
"49965","251","G1"
"49966","256","G5"
"49967","265","G17"
"49968","265","G17"
"49969","281","G29"
"49970","920","G30"
"49971","286","G36"
"49972","267","G43"
"49973","267","G43"
"49974","267","G43"
"49975","311","I10"
"49976","311","I10"
"49977","368","M17"
"49978","373","M24"
"49979","432","N35"
"49980","432","N35"
"49981","432","N35"
"49982","432","N35"
"49983","432","N35"
"49984","432","N35"
"49985","468","O28"
"49986","478","O34"
"49987","438","O36"
"49988","435","O49"
"49989","504","P8"
"49990","507","Q1"
"49991","509","Q3"
"49993","526","R4"
"49994","587","S29"
"49995","578","S34"
"49996","642","U5"
"49997","695","V28"
"49998","695","V28"
"49999","698","V30"
"50000","699","V31"
"50001","699","V31"
"50002","699","V31"
"50003","711","W24"
"50004","728","X1"
"50005","728","X1"
"50006","728","X1"
"50007","728","X1"
"50008","728","X1"
"50009","728","X1"
"50010","732","X8"
"50011","734","Y1"
"50012","739","Z1"
"50013","267","G43"
"50014","267","G43"
"50015","311","I10"
"50016","368","M17"
"50017","380","M33"
"50018","380","M33"
"50019","380","M33"
"50020","380","M33"
"50021","380","M33"
"50022","380","M33"
"50023","380","M33"
"50024","426","N23"
"50025","426","N23"
"50026","426","N23"
"50027","412","N29"
"50028","432","N35"
"50029","432","N35"
"50030","432","N35"
"50031","432","N35"
"50032","432","N35"
"50033","432","N35"
"50034","432","N35"
"50035","432","N35"
"50036","432","N35"
"50037","432","N35"
"50038","432","N35"
"50039","432","N35"
"50040","432","N35"
"50041","432","N35"
"50042","456","O1"
"50043","452","O4"
"50044","435","O49"
"50045","435","O49"
"50046","435","O49"
"50047","585","S28"
"50048","587","S29"
"50049","587","S29"
"50050","629","T24"
"50051","645","U7"
"50052","643","U13"
"50053","684","V13"
"50054","684","V13"
"50055","684","V13"
"50056","695","V28"
"50057","695","V28"
"50058","695","V28"
"50059","698","V30"
"50060","705","W23"
"50061","728","X1"
"50062","728","X1"
"50063","728","X1"
"50064","728","X1"
"50065","728","X1"
"50066","728","X1"
"50067","728","X1"
"50068","734","Y1"
"50069","734","Y1"
"50070","734","Y1"
"50071","739","Z1"
"50072","739","Z1"
"50073","740","Z4"
"50074","740","Z4"
"50075","1765","Z7"
"50076","1765","Z7"
"50077","744","Z9"
"50078","1","A1"
"50079","1","A1"
"50080","1","A1"
"50081","1","A1"
"50082","3","A2"
"50083","3","A2"
"50084","746","Aa1"
"50085","123","D1"
"50086","137","D21"
"50087","137","D21"
"50088","169","D54"
"50089","251","G1"
"50090","265","G17"
"50091","265","G17"
"50092","265","G17"
"50093","362","M16"
"50094","716","W14"
"50095","367","M40"
"50096","368","M17"
"50097","368","M17"
"50098","368","M17"
"50099","368","M17"
"50100","764","Aa27"
"50101","711","W24"
"50102","1562","Ff100"
"50103","587","S29"
"50104","587","S29"
"50105","578","S34"
"50106","684","V13"
"50107","695","V28"
"50108","658","U28"
"50109","728","X1"
"50110","734","Y1"
"50111","733","Y3"
"50112","739","Z1"
"50113","1460","Z2"
"50114","1460","Z2"
"50116","1","A1"
"50117","424","N19"
"50118","124","D2"
"50119","137","D21"
"50120","151","D36"
"50121","251","G1"
"50122","256","G5"
"50123","259","G7"
"50124","259","G7"
"50125","259","G7"
"50126","259","G7"
"50127","259","G7"
"50128","259","G7"
"50129","259","G7"
"50130","265","G17"
"50132","274","G41"
"50133","368","M17"
"50134","368","M17"
"50135","394","N5"
"50136","432","N35"
"50137","1436","R8A"
"50138","372","M23"
"50139","728","X1"
"50140","735","Y5"
"50141","739","Z1"
"50142","1461","Z3A"
"50143","1765","Z7"
"50144","746","Aa1"
"50145","173","D58"
"50146","265","G17"
"50147","265","G17"
"50148","368","M17"
"50149","368","M17"
"50150","432","N35"
"50151","432","N35"
"50152","587","S29"
"50153","578","S34"
"50154","699","V31"
"50155","699","V31"
"50156","734","Y1"
"50157","734","Y1"
"50159","137","D21"
"50160","286","G36"
"50161","267","G43"
"50162","695","V28"
"50164","169","D54"
"50165","173","D58"
"50166","281","G29"
"50167","479","O35"
"50168","699","V31"
"50169","728","X1"
"50171","1","A1"
"50172","1","A1"
"50173","3","A2"
"50174","3","A2"
"50175","137","D21"
"50176","137","D21"
"50177","137","D21"
"50178","137","D21"
"50179","267","G43"
"50180","267","G43"
"50181","267","G43"
"50182","368","M17"
"50183","368","M17"
"50184","368","M17"
"50185","368","M17"
"50186","432","N35"
"50187","616","T22"
"50188","645","U7"
"50189","645","U7"
"50190","728","X1"
"50192","1","A1"
"50193","1","A1"
"50194","746","Aa1"
"50195","746","Aa1"
"50196","775","C11"
"50197","137","D21"
"50198","137","D21"
"50199","137","D21"
"50200","137","D21"
"50201","169","D54"
"50202","173","D58"
"50204","240","F35"
"50205","247","F39"
"50206","256","G5"
"50207","265","G17"
"50208","265","G17"
"50209","265","G17"
"50210","265","G17"
"50211","281","G29"
"50212","281","G29"
"50213","311","I10"
"50214","368","M17"
"50215","368","M17"
"50216","368","M17"
"50217","368","M17"
"50218","387","M29"
"50219","432","N35"
"50220","432","N35"
"50221","432","N35"
"50222","478","O34"
"50223","479","O35"
"50224","435","O49"
"50225","465","O50"
"50226","509","Q3"
"50227","587","S29"
"50228","578","S34"
"50229","639","U2"
"50230","695","V28"
"50231","699","V31"
"50232","699","V31"
"50233","699","V31"
"50234","723","W19"
"50235","728","X1"
"50236","728","X1"
"50237","728","X1"
"50238","728","X1"
"50239","728","X1"
"50240","734","Y1"
"50242","1","A1"
"50243","746","Aa1"
"50244","746","Aa1"
"50245","746","Aa1"
"50246","58","B1"
"50247","137","D21"
"50248","137","D21"
"50249","147","D35"
"50250","169","D54"
"50251","226","F26"
"50252","251","G1"
"50253","267","G43"
"50254","267","G43"
"50255","267","G43"
"50256","309","I9"
"50257","309","I9"
"50258","347","M3"
"50259","432","N35"
"50260","432","N35"
"50261","432","N35"
"50262","429","N37"
"50263","456","O1"
"50264","507","Q1"
"50265","587","S29"
"50266","695","V28"
"50267","698","V30"
"50268","728","X1"
"50269","728","X1"
"50270","728","X1"
"50271","728","X1"
"50272","734","Y1"
"50273","734","Y1"
"50274","734","Y1"
"50275","733","Y3"
"50276","1460","Z2"
"50277","1460","Z2"
"50278","1460","Z2"
"50279","1","A1"
"50280","1","A1"
"50281","3","A2"
"50282","124","D2"
"50283","128","D4"
"50284","137","D21"
"50285","137","D21"
"50286","137","D21"
"50287","240","F35"
"50288","259","G7"
"50289","265","G17"
"50290","716","W14"
"50291","309","I9"
"50292","309","I9"
"50293","368","M17"
"50294","368","M17"
"50295","368","M17"
"50296","368","M17"
"50297","368","M17"
"50298","432","N35"
"50299","432","N35"
"50300","587","S29"
"50301","695","V28"
"50302","1599","V71"
"50303","698","V30"
"50304","699","V31"
"50305","699","V31"
"50306","699","V31"
"50307","728","X1"
"50308","728","X1"
"50309","735","Y5"
"50310","478","O34"
"50311","739","Z1"
"50312","1765","Z7"
"50313","1765","Z7"
"50315","1","A1"
"50316","1","A1"
"50317","1","A1"
"50318","1","A1"
"50319","1","A1"
"50320","1","A1"
"50321","1","A1"
"50322","1","A1"
"50323","1","A1"
"50324","1","A1"
"50325","3","A2"
"50326","3","A2"
"50327","3","A2"
"50328","43","A24"
"50329","43","A24"
"50330","43","A24"
"50331","746","Aa1"
"50332","746","Aa1"
"50333","746","Aa1"
"50334","58","B1"
"50335","58","B1"
"50336","123","D1"
"50337","124","D2"
"50338","137","D21"
"50339","137","D21"
"50340","137","D21"
"50341","137","D21"
"50342","137","D21"
"50343","137","D21"
"50344","137","D21"
"50345","137","D21"
"50346","137","D21"
"50347","137","D21"
"50348","137","D21"
"50349","151","D36"
"50350","151","D36"
"50351","151","D36"
"50352","161","D46"
"50353","161","D46"
"50354","169","D54"
"50355","169","D54"
"50356","169","D54"
"50357","173","D58"
"50358","231","F4"
"50359","223","F25"
"50360","253","G14"
"50361","265","G17"
"50362","265","G17"
"50363","265","G17"
"50364","265","G17"
"50365","265","G17"
"50366","265","G17"
"50367","265","G17"
"50368","290","G25"
"50369","290","G25"
"50370","286","G36"
"50371","286","G36"
"50372","271","G39"
"50373","267","G43"
"50374","267","G43"
"50375","267","G43"
"50376","267","G43"
"50377","267","G43"
"50378","267","G43"
"50379","267","G43"
"50380","267","G43"
"50381","267","G43"
"50382","267","G43"
"50383","267","G43"
"50384","326","I1"
"50385","309","I9"
"50386","309","I9"
"50387","309","I9"
"50388","309","I9"
"50389","309","I9"
"50390","309","I9"
"50391","309","I9"
"50392","347","M3"
"50393","368","M17"
"50394","368","M17"
"50395","1439","M22-M22"
"50396","381","M36"
"50397","403","N14"
"50398","432","N35"
"50399","432","N35"
"50400","432","N35"
"50401","432","N35"
"50402","432","N35"
"50403","432","N35"
"50404","432","N35"
"50405","432","N35"
"50406","429","N37"
"50407","456","O1"
"50408","452","O4"
"50409","452","O4"
"50410","478","O34"
"50411","435","O49"
"50412","435","O49"
"50413","516","Q7"
"50414","587","S29"
"50415","587","S29"
"50416","587","S29"
"50417","587","S29"
"50418","587","S29"
"50419","616","T22"
"50420","616","T22"
"50421","645","U7"
"50422","645","U7"
"50423","656","U24"
"50424","695","V28"
"50425","698","V30"
"50426","699","V31"
"50427","719","W11"
"50428","711","W24"
"50429","711","W24"
"50430","711","W24"
"50431","728","X1"
"50432","728","X1"
"50433","728","X1"
"50434","728","X1"
"50435","728","X1"
"50436","728","X1"
"50437","728","X1"
"50438","728","X1"
"50439","728","X1"
"50440","734","Y1"
"50441","734","Y1"
"50442","734","Y1"
"50443","734","Y1"
"50444","733","Y3"
"50445","733","Y3"
"50446","739","Z1"
"50447","739","Z1"
"50448","739","Z1"
"50449","739","Z1"
"50450","739","Z1"
"50451","739","Z1"
"50452","739","Z1"
"50453","739","Z1"
"50454","1460","Z2"
"50455","1460","Z2"
"50456","1460","Z2"
"50457","1460","Z2"
"50458","1460","Z2"
"50459","742","Z3"
"50460","740","Z4"
"50461","1462","2"
"50462","1462","2"
"50464","1","A1"
"50465","5","A17A"
"50466","58","B1"
"50467","58","B1"
"50468","137","D21"
"50469","151","D36"
"50470","161","D46"
"50471","265","G17"
"50472","280","G28"
"50473","287","G37"
"50474","287","G37"
"50475","309","I9"
"50476","309","I9"
"50477","311","I10"
"50478","368","M17"
"50479","368","M17"
"50480","1","A1"
"50481","3","A2"
"50482","199","E23"
"50483","311","I10"
"50484","587","S29"
"50487","1765","Z7"
"50488","1765","Z7"
"50489","745","Z5"
"50490","1460","Z2"
"50491","739","Z1"
"50492","739","Z1"
"50493","734","Y1"
"50494","728","X1"
"50495","368","M17"
"50496","368","M17"
"50497","428","N41"
"50498","456","O1"
"50499","478","O34"
"50500","618","T21"
"50502","651","U10"
"50503","286","G36"
"50505","1","A1"
"50506","1","A1"
"50507","1","A1"
"50508","3","A2"
"50509","3","A2"
"50510","43","A24"
"50511","43","A24"
"50512","746","Aa1"
"50513","58","B1"
"50514","137","D21"
"50515","137","D21"
"50516","137","D21"
"50517","265","G17"
"50518","309","I9"
"50519","432","N35"
"50520","516","Q7"
"50521","587","S29"
"50522","734","Y1"
"50523","1460","Z2"
"50525","1","A1"
"50526","1","A1"
"50527","1","A1"
"50528","1","A1"
"50529","1","A1"
"50530","1","A1"
"50531","1","A1"
"50532","1","A1"
"50533","1","A1"
"50534","1","A1"
"50535","3","A2"
"50536","3","A2"
"50537","3","A2"
"50538","58","B1"
"50539","58","B1"
"50540","124","D2"
"50541","137","D21"
"50542","137","D21"
"50543","137","D21"
"50544","137","D21"
"50545","147","D35"
"50546","147","D35"
"50547","169","D54"
"50548","223","F25"
"50549","265","G17"
"50550","274","G41"
"50551","267","G43"
"50552","267","G43"
"50553","153","D41"
"50554","309","I9"
"50555","309","I9"
"50556","309","I9"
"50557","368","M17"
"50558","368","M17"
"50559","368","M17"
"50560","368","M17"
"50561","368","M17"
"50562","368","M17"
"50563","368","M17"
"50564","368","M17"
"50565","368","M17"
"50566","368","M17"
"50567","368","M17"
"50568","432","N35"
"50569","432","N35"
"50570","432","N35"
"50571","432","N35"
"50572","432","N35"
"50573","432","N35"
"50574","432","N35"
"50575","429","N37"
"50576","456","O1"
"50577","478","O34"
"50578","616","T22"
"50579","616","T22"
